"subject" "act" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
8 "WALKING_DOWNSTAIRS" 0.283484089210526 -0.0211058674973684 -0.107598135394737 0.0241393473736842 0.343826273105263 0.1337170395 0.914023498421053 -0.187610243421053 -0.141817934963684 -0.945766561578947 -0.941580934473684 -0.897190012631579 0.118938088342105 -0.0380193846210526 -0.0394356157631579 0.250143724521053 0.288140718789474 -0.0135136269 -0.121189625973684 -0.0500760173342105 0.114143855152368 -0.258430885531579 0.0243131207736842 -0.129565242710526 -0.0349283489710526 -0.0534969692794737 -0.0867903297078947 -0.267887897328947 -0.0704526510842105 -0.1896044435 0.176599311818421 0.131337867236842 0.176599311818421 0.131337867236842 0.262628490268421 0.2534082561 0.0993429744078947 -0.0466291872078947 -0.126189142894737 -0.157484866842105 0.136590199860526 0.388412779763158 0.159589756534211 -0.0260463260078947 0.232184078052632 0.0214914840105263 0.214841402815789 0.220639687868421 0.0586096890447368 0.172658982065789 0.273943791773684 -0.0846674186842105 -0.130740445236842 0.116090879026316 0.0277498065176316 -0.302735102631579 -0.0461356322868421 -0.268253406210526 0.301626757315789 -0.156141093578947 0.331528459921053 0.134734731236842 -0.00036272967368421 -0.255590314210526 -0.125179586744737 -0.26298447
8 "WALKING_UPSTAIRS" 0.258880152048781 -0.0282415136341463 -0.11512211995122 -0.171712174634146 0.348768733170732 0.121187278790244 0.860368718780488 -0.291341491707317 -0.192306960631707 -0.926673287804878 -0.931032068536585 -0.876168930487805 0.0813816809395122 0.014120592097561 -0.0674583919268293 -0.186618895268293 -0.0123501104926829 -0.447518179097561 0.19270447595122 -0.204205356087805 -0.0724546025804878 -0.367428367219512 -0.0666980861414634 0.337526477436585 -0.15544567414878 -0.027919577097561 -0.0534090382439024 -0.40507069195122 -0.424675673414634 -0.430366658780488 0.121026629195122 -0.227200254219512 0.121026629195122 -0.227200254219512 -0.141494613465854 -0.228296364146341 0.166447991 -0.109327923829268 -0.400664014146341 -0.493975031707317 -0.166411065387805 0.263431399878049 -0.0729496941121951 -0.175284990170732 0.30540146 0.133766193578049 -0.200277249165854 -0.0257952590634146 -0.386655803658537 -0.24733661795122 -0.0700821464439024 -0.508248316829268 -0.240260761682927 -0.113162144460976 0.16597418695122 -0.409955580780488 -0.0478802512585366 0.263202878429268 -0.13026451905122 -0.409282851707317 -0.131850567460976 -0.379266499780488 -0.229610952609756 -0.183325647134146 -0.46327057804878 -0.575733290731707
9 "SITTING" 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.875141405 -0.83200187268 0.9163245106 -0.0414258228938 0.085263099144 -0.9552804062 -0.94645197 -0.88585411242 0.077005006374 0.009817397262 -0.008674672651 -0.9645358564 -0.9567775448 -0.9618894376 -0.042328876778 -0.04142711812 0.0807919285908 -0.9590200492 -0.9191882264 -0.9301768338 -0.0930708106 -0.046663441472 -0.052841489994 -0.9645323452 -0.9719274472 -0.9687388914 -0.8933617176 -0.8637564342 -0.8933617176 -0.8637564342 -0.964383757 -0.9517802432 -0.9032355368 -0.9066063206 -0.9733641366 -0.9663610734 -0.959413594 -0.911683219 -0.8922013438 -0.956903459 -0.86761360746 -0.818001834824 -0.9655962396 -0.9580073906 -0.9575269752 -0.9666604036 -0.9585229866 -0.9649413418 -0.950315237 -0.9396930078 -0.940312313 -0.9618360162 -0.910583361 -0.9341874784 -0.8977181972 -0.8691725114 -0.9530504408 -0.9493949814 -0.9344377378 -0.9064712292 -0.9683155878 -0.9659970148
9 "STANDING" 0.270144520210526 -0.0202988250126316 -0.1017352604 -0.958158009052632 -0.926876294631579 -0.930565005578947 0.149967535368421 -0.0676313847508421 0.508476823536842 -0.95369153 -0.971216299473684 -0.952750239894737 0.0823559644526316 0.0122761654547368 -0.00593914990010526 -0.967219225894737 -0.963926883894737 -0.964256996421053 -0.0209983467681053 -0.112437927524421 0.100311500306316 -0.932651610842105 -0.935821319894737 -0.951313754736842 -0.100081375484211 -0.0343580098094737 -0.0572452259652632 -0.947117977578947 -0.968264799789474 -0.973594734421053 -0.937641669368421 -0.925063847136842 -0.937641669368421 -0.925063847136842 -0.966287721157895 -0.959165560631579 -0.913711737157895 -0.903168492947368 -0.967034978315789 -0.958715739789474 -0.958611535157895 -0.939332151052632 -0.943914309157895 -0.958317026736842 -0.925130403157895 -0.928672796105263 -0.967624450947368 -0.96339193431579 -0.961223944947368 -0.969869602736842 -0.967392240842105 -0.965812942842105 -0.923986797263158 -0.944022384631579 -0.951144374526316 -0.936133615368421 -0.932046029368421 -0.955860443473684 -0.935948131473684 -0.930615121154737 -0.958546937473684 -0.959120292526316 -0.923893419263158 -0.906957513157895 -0.961341431473684 -0.958202204947368
9 "WALKING" 0.278502842115385 -0.0180891971284423 -0.110820512307692 -0.238353562692308 -0.201696960826923 -0.0579636469030769 0.951867079615385 -0.0314341738730769 -0.115856121080385 -0.980971973653846 -0.971242423076923 -0.955523995576923 0.0704357270480769 0.0212255910017308 0.00414762740192308 -0.206733787961538 -0.276929933846154 -0.409764526153846 -0.0808360598653846 -0.0625598710615385 0.111629779896154 -0.476163506730769 -0.467054167884615 -0.265683521346154 -0.0809204094461538 -0.0356283427038462 -0.0633406620592308 -0.526985309038462 -0.549200228076923 -0.457881494038462 -0.0980840496143461 -0.37942877 -0.0980840496143461 -0.37942877 -0.203733615519231 -0.317113487115385 -0.294542266826923 -0.489725811538462 -0.510253995769231 -0.599866472692308 -0.294711163653846 -0.257677616153846 -0.250806259788462 -0.218019977423077 -0.223972558596154 -0.0337965256573077 -0.314265401346154 -0.367706595 -0.399541245192308 -0.170228340134423 -0.228380473480769 -0.419104362884615 -0.383676120961538 -0.436905860576923 -0.240222512134615 -0.507404512692308 -0.490990336346154 -0.342367223269231 -0.318801022711538 -0.513891953269231 -0.316870715576923 -0.322337536730769 -0.513797480384615 -0.562714528653846 -0.602581618269231 -0.624351923653846
9 "WALKING_DOWNSTAIRS" 0.295923445 -0.0203994269075476 -0.0910278793952381 0.213392270547619 -0.208310705504762 -0.00771530035714285 0.938417773333333 -0.0352304645104762 -0.082276174942619 -0.952141220714286 -0.936306558809524 -0.876641297380952 0.130193043809524 -0.0206865965952381 0.00262568854761905 0.017623342197619 -0.3094424725 -0.359513362761905 -0.0916383011071429 -0.0712598843142857 0.116804400690476 -0.396429197952381 -0.340765233142857 -0.279685150191905 -0.094591202447619 -0.0597608334619048 -0.0678080598785714 -0.509669314047619 -0.448602451190476 -0.417239550952381 0.145886357935714 0.265120131365238 0.145886357935714 0.265120131365238 -0.16237608927619 0.039907818552381 -0.168921400633333 -0.322331464761905 -0.469028434047619 -0.455855425238095 0.103128506197619 -0.183120455428571 -0.103705822657857 0.250488758869048 -0.273561385142857 -0.0349494927142857 -0.0645354342404762 -0.313643041809524 -0.293677789595238 0.00938224337142857 -0.355981821428571 -0.425377408333333 -0.325042890904762 -0.312512195452381 -0.250686586719048 -0.423558773952381 -0.364282565714286 -0.356561471714286 0.222203941 0.0888671674047619 0.00716877883571429 0.0705526138333333 -0.347540226666667 -0.424170737142857 -0.463172053809524 -0.485158906904762
9 "WALKING_UPSTAIRS" 0.262436475714286 -0.0195101099975714 -0.125219003959184 -0.36144437755102 -0.302206203816327 -0.253434083542857 0.902647777755102 -0.0377947824285714 -0.266009866857143 -0.954383557142857 -0.901317321632653 -0.89407107877551 0.0692266245755102 0.00126612218367347 0.00766046602367347 -0.335291644693878 -0.586147012244898 -0.647296002040816 -0.16396719 -0.0412587909579592 0.14569462592449 -0.343976630734694 -0.400859067959184 -0.138176481058776 -0.0684689593355102 -0.0302797452408163 -0.0236327911183673 -0.660419534285714 -0.708604774693878 -0.65711420122449 -0.260727581428571 -0.400222037142857 -0.260727581428571 -0.400222037142857 -0.440667540204082 -0.445485397959184 -0.0833234490061224 -0.425839761428571 -0.672840561836735 -0.748651255510204 -0.342735952653061 -0.405022798163265 -0.384710423408163 -0.369815777346939 -0.297641062755102 -0.244081808302041 -0.402044750408163 -0.608498592040816 -0.615125710612245 -0.327421989591837 -0.590112916530612 -0.677831082857143 -0.313941631326531 -0.499159202857143 -0.327698671183673 -0.361626377102041 -0.352033091612245 -0.165554554220408 -0.372890348979592 -0.509929461428571 -0.419533108571429 -0.484935752040816 -0.531482693877551 -0.456841325204082 -0.734159449387755 -0.787781590816326
10 "SITTING" 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.967826981666667 0.791887198148148 -0.041260775 0.20253457287037 -0.973128354074074 -0.935690006481481 -0.966898520555556 0.0775372505185185 0.00897875458703704 -0.00499566427666667 -0.988946414074074 -0.980756789814815 -0.988255803703704 -0.0432432176851852 -0.0679993598888889 0.0745958869444444 -0.988873097222222 -0.984373304814815 -0.960445962037037 -0.0931555026481481 -0.0411216540925926 -0.048941191502963 -0.992326657222222 -0.992584494814815 -0.990259813148148 -0.96075719962963 -0.939669591481481 -0.96075719962963 -0.939669591481481 -0.988054237592593 -0.985209856296296 -0.944202043703704 -0.963064577592593 -0.993707487592593 -0.991696196481481 -0.984943144259259 -0.9404502 -0.97464465462963 -0.982242427777778 -0.912838063018519 -0.966121042592593 -0.989365013888889 -0.980962856111111 -0.986056767777778 -0.989550917407407 -0.982045591111111 -0.98911086 -0.986477363333333 -0.986179215555556 -0.96539546962963 -0.989712360740741 -0.983579646666667 -0.962418559814815 -0.955281010740741 -0.941511952777778 -0.985900801111111 -0.983266741481482 -0.974459732592593 -0.962459956111111 -0.992191529259259 -0.991409100925926
10 "STANDING" 0.27868614245098 -0.0205188425 -0.113198048529412 -0.97264908754902 -0.934853633627451 -0.951620486176471 0.153905311568627 -0.0978264309215686 -0.00272883602058823 -0.970375195784314 -0.970458224607843 -0.96155051177451 0.0769051476205882 0.0140605431976471 0.00197950888421569 -0.972099398529412 -0.955886737352941 -0.976331694411765 -0.0232784645888235 -0.081626460315098 0.104086827588235 -0.947987726862745 -0.95590375745098 -0.96406395127451 -0.102225955058824 -0.0381376190352941 -0.0587905460882353 -0.959200055490196 -0.970858834019608 -0.977522597156863 -0.954714289117647 -0.938991525784314 -0.954714289117647 -0.938991525784314 -0.971458875 -0.960871238431373 -0.93422468 -0.924458306372549 -0.971178885784314 -0.961693373431373 -0.969579175784314 -0.940985216078431 -0.960406214803922 -0.974430520294118 -0.935717172245098 -0.950446419539216 -0.97235017745098 -0.95688758372549 -0.972440930294118 -0.974464579411765 -0.958081230098039 -0.978947448529412 -0.940944186960784 -0.957108914117647 -0.961628698431373 -0.950623905196078 -0.955587221078431 -0.968225348529412 -0.946216055882353 -0.944625600196078 -0.96125909245098 -0.959652554313726 -0.937733235098039 -0.929068475588235 -0.962977208137255 -0.962620418235294
10 "WALKING" 0.278574076603774 -0.017022351190566 -0.109057512132075 -0.178709734396226 -0.0227431651698113 -0.395645072075472 0.963092149811321 -0.0838277013962264 0.0549276242264151 -0.974435158113208 -0.971114719811321 -0.957862728301887 0.0857943809283019 0.00408248792641509 -0.0162953195396226 -0.0521991013207547 0.0750804952113207 -0.511662905849057 0.0106894976215094 -0.0819540783760943 0.0986695731160377 -0.414205475283019 -0.250853318679245 -0.174524868603774 -0.122709563462264 -0.0519204981037736 -0.0611262928849057 -0.366063723207547 -0.509683327924528 -0.329079492641509 -0.127400912069811 -0.185602396067925 -0.127400912069811 -0.185602396067925 -0.132624992298283 0.037608338009434 -0.156458730358491 -0.402025135660377 -0.440363636603774 -0.501027916603774 -0.114190001283019 0.0533911909886792 -0.41218272245283 -0.206366497226415 -0.129775706316981 -0.435304215660377 -0.107941107467925 0.0309052018326415 -0.464020508867925 -0.0791518267107547 0.0484867672264151 -0.558512650188679 -0.277913780754717 -0.345209034528302 -0.108530029881132 -0.458292932830189 -0.204392821584906 -0.273292866226415 -0.0930237422792453 -0.370471943962264 0.0205189516981132 0.0502087634986792 -0.412616909622642 -0.499759796981132 -0.515065335849057 -0.517675799056604
10 "WALKING_DOWNSTAIRS" 0.290401594315789 -0.0200050770710526 -0.110848597247368 0.295733547631579 0.00407915363157895 -0.183557562032895 0.939807421052632 -0.0646160768947368 0.0418715409263158 -0.939267613157895 -0.937003823684211 -0.902085224736842 0.100959387447368 0.0107824902368421 0.000152617173684209 0.223275806105263 -0.105020355562895 -0.318188417289474 -0.124839594289474 -0.106742538831579 0.0724433685578947 -0.304745377026316 -0.311407525263158 -0.0353021837 -0.0643764005526316 -0.0489378053157895 -0.0720413112078947 -0.416986139210526 -0.471650977631579 -0.227137389605263 0.250843769394737 0.156998205421053 0.250843769394737 0.156998205421053 0.0507010228431579 0.110877231263158 -0.0238468037578947 -0.280382850552632 -0.401854311315789 -0.494105756315789 0.215665273157895 0.00904660360263158 -0.157728357742105 0.324957743157895 -0.0633337717526316 -0.268686170263158 0.181419131002632 -0.119504295573684 -0.240679035428947 0.156912678626316 -0.153355802565789 -0.396147929736842 -0.214350280079211 -0.272495710342105 0.0391366814342105 -0.339514358157895 -0.343237004473684 -0.1503916379 0.220115703368421 -0.0616742840815789 0.156978047052632 0.0380266696789474 -0.312347510289474 -0.387780104447368 -0.484196484736842 -0.544988519210526
10 "WALKING_UPSTAIRS" 0.267121853404255 -0.0143854920340426 -0.118180420834043 -0.161591924234043 -0.00555287692765957 -0.0738744931340426 0.931861027446809 -0.0565670278723404 0.0227527702016383 -0.959216072340425 -0.937039417446809 -0.864745838297872 0.0648829303510638 0.0266314282191489 -0.0513375831851064 -0.187220175510638 -0.177803083425532 -0.607520480212766 0.0733447168425532 -0.0954600216446809 0.0879664182957447 -0.308534708121277 0.0411724668680851 -0.320509332297872 -0.157212539189362 -0.0372348522521277 -0.036502173787234 -0.427291343617021 -0.60462905787234 -0.482244799361702 -0.0266623294757447 -0.211537480214383 -0.0266623294757447 -0.211537480214383 -0.262038042446809 -0.226010197889362 0.0438573846851064 -0.113062673542979 -0.523462968510638 -0.618272355319149 -0.139410790617021 -0.0390688222212766 -0.301206408085106 -0.171957349438298 -0.051628469647234 -0.0342347233914894 -0.20121432216383 -0.206872839212766 -0.553230667234043 -0.247598320858298 -0.202796129097872 -0.662894135319149 -0.218524716912766 -0.235858986212766 -0.262763367170213 -0.34130162006383 0.171735785297872 -0.403822082765957 -0.166866721574468 -0.361437534680851 -0.153553147382979 -0.334365043829787 -0.265371689148936 -0.166969377765957 -0.600582998297872 -0.67129056212766
11 "SITTING" 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.921402118113208 -0.968370181886792 0.871963798301887 0.213716305739623 0.188531695981132 -0.988069341132075 -0.949792572075472 -0.971661610754717 0.0761777324716981 -0.000213838552075472 0.00833400761716981 -0.980335163584906 -0.966766643396226 -0.983441609622641 -0.0399984915849057 -0.0755284478679245 0.0761739419056604 -0.988164911509434 -0.982249040188679 -0.95284431245283 -0.0948423481320755 -0.0392813049264151 -0.0505395462396226 -0.990501518301887 -0.988554820188679 -0.981016044716981 -0.961970763773585 -0.944581826415094 -0.961970763773585 -0.944581826415094 -0.97935563509434 -0.974511726792453 -0.951884472075472 -0.959964488301887 -0.989519031132076 -0.986256664716981 -0.981481454339623 -0.934503182830189 -0.972855110377359 -0.983389810188679 -0.920047161698113 -0.967884390943396 -0.980831750377358 -0.967454617735849 -0.981124861320755 -0.981607942075472 -0.968421475660377 -0.984349606792453 -0.985106875471698 -0.98263664490566 -0.954453821132075 -0.989189512641509 -0.982137919056604 -0.956802766792453 -0.953066009056604 -0.948521986037736 -0.975315331509434 -0.972289134150943 -0.969799951132076 -0.960711241886792 -0.987255972641509 -0.985607229245283
11 "STANDING" 0.27929260375 -0.0174515967807692 -0.108741409423077 -0.989387645288462 -0.96857085 -0.978122351730769 0.358350071153846 0.438626303269231 0.119208430076923 -0.986328087019231 -0.98637390375 -0.986560975769231 0.0763686318653846 0.0123069279209615 0.00118486080067308 -0.988543819134615 -0.97578311625 -0.985736752019231 -0.0237567792286538 -0.0573712030471154 0.119950466576923 -0.980568266057692 -0.987760797019231 -0.969269970384615 -0.101041993596154 -0.0404980212403846 -0.060268284875 -0.983968891923077 -0.992981470961538 -0.988408345 -0.982534015288462 -0.976242179038462 -0.982534015288462 -0.976242179038462 -0.986002284134615 -0.982085702788462 -0.964930965480769 -0.964817394038462 -0.991900728653846 -0.988138269230769 -0.9883236175 -0.970183353173077 -0.979945752403846 -0.989955124423077 -0.969032774134615 -0.978126256826923 -0.988274557980769 -0.976324927403846 -0.983585126538462 -0.989966126634615 -0.976966120576923 -0.986500395480769 -0.977142947788462 -0.987785513942308 -0.970169437307692 -0.981784902019231 -0.987944721923077 -0.971826876730769 -0.977727525961538 -0.978508030961538 -0.982226385865385 -0.98095394375 -0.974090555288462 -0.965057389038461 -0.989143285096154 -0.987504814519231
11 "WALKING" 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.422842071864407 -0.0522120750440678 -0.530626311355932 0.946468451355932 -0.212045870169492 0.134053215101695 -0.98110101440678 -0.966240553559322 -0.960852684067797 0.0829709328491525 0.0127682476559322 -0.013364827779661 -0.428516343559322 -0.181419230254237 -0.720654731186441 -0.0426928995457627 -0.0705104974254237 0.0843744495507542 -0.596346930847458 -0.499625287288136 -0.434178202542373 -0.0918204195491525 -0.0514172549559322 -0.0342677451 -0.541616397118644 -0.737993755932203 -0.551079942542373 -0.288323472033898 -0.487735915084746 -0.288323472033898 -0.487735915084746 -0.402333202033898 -0.403141284745763 -0.421801673559322 -0.558362783220339 -0.63073270559322 -0.753671416101695 -0.396533731864407 -0.0830478435976271 -0.616402910169492 -0.433703311525424 -0.0966068285372881 -0.523093394915254 -0.453265268813559 -0.241801726186441 -0.69259387220339 -0.45394304 -0.170177403123729 -0.747564612033898 -0.514753307627119 -0.593107398474576 -0.398293336610169 -0.623150268983051 -0.453663184067797 -0.498554639491525 -0.458514062542373 -0.584455992033898 -0.395116134237288 -0.41744681559322 -0.610222628813559 -0.59974543779661 -0.751914457457627 -0.773574064745763
11 "WALKING_DOWNSTAIRS" 0.291605631956522 -0.0178097721219565 -0.111070149978261 0.142456557034783 0.0708122725543478 -0.324026938043478 0.941746406521739 -0.200321942608696 0.132371684891304 -0.954497498695652 -0.926310469565217 -0.925814906086956 0.0897168657173913 0.0252274201521739 -0.0225208905847826 -0.0834212653347826 -0.126816662141304 -0.579710482173913 -0.12506869905 -0.0262775345369565 0.057524457376087 -0.374069023580435 -0.495911719565217 -0.318959594782609 -0.0220916265065217 -0.0520272987304348 -0.0373048405934783 -0.53437494826087 -0.684593318695652 -0.480559152608696 0.126227657258696 0.0507743652521739 0.126227657258696 0.0507743652521739 -0.198206139934783 -0.127017223413043 -0.19788336026087 -0.339349828493478 -0.599294760652174 -0.677750588478261 0.0351937228130435 0.0247508134326087 -0.377624755652174 0.179906764395652 0.0262777181065217 -0.348626581521739 -0.120463004665217 -0.177479240097826 -0.530225529130435 -0.12834163051087 -0.130443829826087 -0.628902742826087 -0.318777012804348 -0.528254524130435 -0.273459111956522 -0.397722757934783 -0.481127494565217 -0.397220471086957 0.0902807576630435 -0.137123060369565 -0.097454996626087 -0.173661753717391 -0.456170108913043 -0.380559426947826 -0.668340527608696 -0.714229669347826
11 "WALKING_UPSTAIRS" 0.263775859277778 -0.0303157822055556 -0.106797216481481 -0.238802959018519 -0.103167501868519 -0.203369399185185 0.892626155555556 -0.343576924814815 0.146633747092593 -0.953463105740741 -0.924360832962963 -0.906933171111111 0.0968561683092593 -0.0132625289255556 -0.0151463896833333 -0.452961683518519 -0.428119229814815 -0.785359167222222 -0.0820909701727778 -0.0566928808703704 0.0638054379968518 -0.501331630185185 -0.28204453962963 -0.694658851666667 -0.0645245413759259 -0.0719834687944444 -0.046076149625 -0.660431336111111 -0.809459436666667 -0.777173388518518 -0.132594623759259 -0.289592148148148 -0.132594623759259 -0.289592148148148 -0.509587701296296 -0.490485807222222 -0.255048336944444 -0.377909862407407 -0.757314813888889 -0.80112703962963 -0.355348902222222 -0.254645206944444 -0.551742083518519 -0.198733655611111 -0.0885048145574074 -0.113701770190741 -0.495927371666667 -0.455317917037037 -0.765387905555556 -0.458255021296296 -0.437276328518518 -0.803845087037037 -0.471782782222222 -0.581167154444444 -0.674671878518519 -0.517811645740741 -0.153787850538889 -0.729928728518519 -0.336061027407407 -0.376027878888889 -0.475928501666667 -0.513703461481481 -0.55009966 -0.381223382777778 -0.795986113703704 -0.822428718888889
12 "SITTING" 0.275007224901961 -0.0157892988523529 -0.106307228960784 -0.982568781960784 -0.92858124 -0.939661889019608 0.926228975490196 0.0830509010823529 0.0885640696078431 -0.985203642352941 -0.963641979215686 -0.956208629607843 0.0771277656078431 0.0105990504054902 -0.0020457599227451 -0.976494200784314 -0.964047461568627 -0.97911346627451 -0.0424159182941176 -0.0751980398235294 0.0728462158235294 -0.974425351960784 -0.960497127647059 -0.951552533137255 -0.0941023489803922 -0.0387477474705882 -0.0515634091411765 -0.977329927254902 -0.979347830784314 -0.977138953921569 -0.952176621372549 -0.947517100196078 -0.952176621372549 -0.947517100196078 -0.974734489803922 -0.972745892745098 -0.941907240784314 -0.946769241568627 -0.980392337647059 -0.978260535882353 -0.97966614372549 -0.942768016862745 -0.954626628823529 -0.98399947745098 -0.926033975686275 -0.935916958235294 -0.977109887058824 -0.964236191372549 -0.975551564117647 -0.977980349019608 -0.966538919607843 -0.981408871764706 -0.968528985294118 -0.963725248823529 -0.955718183921569 -0.976339901372549 -0.959040695686274 -0.954769877647059 -0.955944253137255 -0.950647188823529 -0.971715268627451 -0.972951443333333 -0.958511866666667 -0.948460978823529 -0.97848445372549 -0.979256387058824
12 "STANDING" 0.268831090165289 -0.0172077604659504 -0.106832682024793 -0.968388465619835 -0.935998975702479 -0.934395069561983 0.294883167041322 0.288032589917355 0.116452537383802 -0.961088143801653 -0.972423380578512 -0.949505928677686 0.0799010422396694 0.00890556392793388 -0.00614090223927273 -0.97087131322314 -0.95788232768595 -0.973113504793388 -0.0223922847206612 -0.0767250824727273 0.109431213520661 -0.924532354380165 -0.947620291652893 -0.950261956528926 -0.0983333413099174 -0.041009329807438 -0.0580076265446281 -0.961258233884298 -0.968569809752066 -0.971837095454545 -0.94480443446281 -0.935882403884298 -0.94480443446281 -0.935882403884298 -0.969312906859504 -0.962630290909091 -0.909294374793388 -0.893653815289256 -0.970171524958678 -0.961967228016529 -0.966442537768595 -0.941944418181818 -0.95092031661157 -0.969544943471074 -0.936631207933884 -0.931143720909091 -0.97037053892562 -0.958216516528926 -0.969152528181818 -0.974212135950413 -0.960651788595041 -0.975778458512397 -0.923199079090909 -0.950388979008264 -0.949166228264463 -0.926469194793388 -0.946867286115702 -0.955371442727273 -0.944548201355372 -0.940927710578512 -0.961647146280992 -0.962909599586777 -0.923748628512397 -0.894830191322314 -0.963501022644628 -0.962414800165289
12 "WALKING" 0.2771286656 -0.015560927606 -0.10316110632 -0.128898533096 -0.122783290008 -0.4106060626 0.9668735148 -0.1559834498 -0.03608428788 -0.97911312 -0.9646191738 -0.9502762272 0.045764401482 0.0197766948336 0.005025870328 -0.01350661106 -0.089404968585 -0.512276838 -0.1045136708758 -0.03442910782 0.0999739123004 -0.5462634706 -0.4494013978 -0.35017028664 -0.06223893174 -0.049852604592 -0.0467338151926 -0.3908072382 -0.581290691 -0.4806421996 -0.102204550448 -0.23697286882 -0.102204550448 -0.23697286882 -0.144064922688 -0.02028505044 -0.35593036512 -0.4132083408 -0.5174937754 -0.5488904506 -0.05435763951 -0.071302455092 -0.4223253002 -0.160707260634 -0.20851528006 -0.4521466944 -0.08161979534 -0.1413740705982 -0.4913861728 -0.03105929456 -0.094056408433 -0.5314863218 -0.4019759318 -0.4678863378 -0.31728248436 -0.5931428818 -0.4437983296 -0.4222565212 -0.153116002784 -0.4088962994 -0.029912425338 -0.013953908696 -0.442503784 -0.4948022154 -0.5611764414 -0.5649340126
12 "WALKING_DOWNSTAIRS" 0.281521097391304 -0.018084266865793 -0.10955593226087 0.0424084916086956 0.11083534373913 -0.425017413478261 0.949861980652174 -0.178702175434783 -0.0561050624630435 -0.959504017391304 -0.94329842826087 -0.935399348043478 0.0621500251717391 -0.0119289154608696 0.00485262425869565 0.00631914373913043 0.0629216671304348 -0.498655793478261 -0.112531564434783 -0.0427336692521739 0.0895434978391304 -0.362143061643478 -0.47628774326087 -0.337806681456522 -0.0264668968652174 -0.0609177195869565 -0.0653239980021739 -0.278608163891304 -0.517479109130435 -0.365232197456522 0.0183139429630435 0.0972608274652174 0.0183139429630435 0.0972608274652174 -0.107091019565217 0.0655781271934783 -0.213351510686957 -0.32045862629 -0.442831079130435 -0.452449935 0.0235049348717391 0.150510001156522 -0.402121221521739 0.0483347068913043 0.016749510173913 -0.48739012673913 -0.00701472271717392 0.00639406888695652 -0.451614324565217 -0.072311431676087 0.0515123126413043 -0.544461425869565 -0.178856167345652 -0.420631474130435 -0.212767364326087 -0.4223632375 -0.518923134565217 -0.448512990434783 0.148017269434783 -0.105124972078261 0.0769968373 0.0420631251108696 -0.344938419969565 -0.423553971956522 -0.458227490826087 -0.486780424347826
